age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,class
47,185674,9,0,0,48,<=50K
42,173857,2,0,0,40,<=50K
41,173858,4,0,0,40,>50K
48,93476,8,0,2001,40,<=50K
47,93475,7,0,1998,39,>50K
44,128676,10,1,0,41,<=50K
43,128676,9,0,0,40,>50K
25,62533,8,1,1,44,<=50K
28,62535,8,0,0,41,<=50K
32,176992,10,1,0,40,>50K
33,176991,9,0,1,39,<=50K
46,128460,7,0,1,38,<=50K
47,128461,6,1,0,39,<=50K
52,153751,6,0,1,29,<=50K
51,153751,5,0,1,31,<=50K
27,312692,12,1,1,10,<=50K
27,312693,14,1,0,12,<=50K
51,304955,13,1,0,63,>50K
49,304955,14,3,1,60,<=50K
61,117385,7,1,0,20,<=50K
60,117387,7,0,0,19,<=50K
30,319278,7,0,0,38,<=50K
28,319278,10,0,1,39,<=50K
37,147373,10,0,2442,40,>50K
38,147372,9,0,2443,43,<=50K
28,110164,9,2,1,23,<=50K
28,110165,8,0,1,24,<=50K
61,220342,4,0,0,30,<=50K
60,220342,4,0,0,29,>50K
55,225365,8,1,1,29,<=50K
55,225365,9,0,0,29,>50K
22,89991,10,0,3,40,<=50K
20,89990,9,0,1,40,<=50K
48,229738,13,99998,1,37,>50K
48,229737,13,99997,0,37,>50K
42,274361,9,0,0,81,>50K
41,274362,11,0,1,81,<=50K
20,266468,8,0,0,25,<=50K
19,266466,7,0,0,25,<=50K
42,112798,13,1,0,59,<=50K
41,112797,15,0,0,59,<=50K
39,186908,10,1,0,44,>50K
41,186910,12,0,0,46,>50K
44,102772,9,0,1887,40,>50K
45,102768,8,1,1886,40,<=50K
36,30916,7,0,0,40,<=50K
36,30915,8,0,1,41,>50K
20,210163,10,0,0,39,<=50K
22,210165,11,2,0,41,>50K
53,188066,8,0,0,40,<=50K
54,188065,9,0,0,39,>50K
59,205934,7,0,1,27,<=50K
60,205934,10,0,0,24,<=50K
56,98417,14,99998,0,38,>50K
56,98418,13,99998,0,40,>50K
55,147652,7,0,0,33,<=50K
55,147653,7,1,0,32,>50K
17,151799,4,2,1,38,<=50K
20,151798,6,3,0,38,<=50K
40,73882,10,0,0,40,>50K
39,73882,10,2,0,38,<=50K
22,43535,10,0,1,41,<=50K
21,43535,11,0,0,39,>50K
27,118229,12,0,0,41,<=50K
26,118229,13,0,0,41,<=50K
36,52326,13,1,0,39,>50K
37,52328,13,0,0,39,<=50K
32,84119,8,2,0,44,<=50K
33,84120,9,0,0,45,<=50K
23,222993,8,0,1,54,<=50K
22,222993,7,1,1,55,<=50K
42,144997,1,0,2,26,<=50K
42,144995,1,0,1,23,>50K
32,288396,14,1,1,45,<=50K
33,288399,13,0,0,44,<=50K
28,167736,7,0,0,46,<=50K
26,167737,8,0,1,45,<=50K
29,165686,12,0,0,39,<=50K
31,165684,11,1,0,41,>50K
43,117158,11,15024,0,60,>50K
41,117158,13,15024,0,60,<=50K
60,124241,11,0,0,39,<=50K
60,124241,9,1,0,38,>50K
44,190071,10,0,1,51,<=50K
48,190071,9,0,0,49,<=50K
36,236988,10,3464,2,38,<=50K
37,236990,9,3463,1,39,<=50K
69,37743,10,0,0,6,<=50K
66,37746,9,0,0,8,<=50K
22,100605,10,1,1,14,<=50K
24,100605,8,1,0,13,<=50K
31,154949,14,0,0,71,>50K
31,154951,14,1,0,71,<=50K
26,210764,11,1,1,39,<=50K
26,210766,8,0,0,40,>50K
34,193240,9,1,1650,39,<=50K
34,193241,9,0,1650,38,<=50K
24,265618,8,0,0,40,<=50K
25,265617,10,0,0,40,<=50K
26,68847,12,1,1,34,<=50K
25,68848,13,0,0,35,>50K
27,106038,14,0,0,49,<=50K
26,106037,12,0,1,49,<=50K
31,283401,9,0,0,40,<=50K
32,283398,9,2,0,39,<=50K
50,36479,10,0,0,39,<=50K
50,36479,7,1,0,39,<=50K
33,293899,8,0,0,55,<=50K
34,293899,7,0,1,52,<=50K
39,65738,15,1,1,31,<=50K
37,65738,13,0,0,31,<=50K
42,339814,11,5178,0,39,>50K
42,339813,7,5178,0,40,<=50K
31,377372,10,0,2,40,<=50K
31,377373,10,0,0,39,<=50K
45,110170,14,15024,0,49,>50K
47,110171,13,15024,0,50,<=50K
26,194244,14,0,2,40,<=50K
26,194243,12,1,0,40,>50K
60,214866,8,1,0,48,<=50K
58,214865,9,0,1,49,<=50K
20,102632,10,0,1,43,<=50K
22,102631,10,1,1,44,<=50K
55,153487,5,1,1,41,>50K
52,153484,6,1,0,40,<=50K
23,186212,9,1,0,51,>50K
25,186212,9,0,0,50,>50K
25,418403,7,0,1,39,<=50K
26,418405,9,1,0,39,<=50K
32,183302,10,0,0,100,>50K
30,183304,9,0,0,98,<=50K
35,182568,13,0,0,41,>50K
33,182570,11,0,0,38,<=50K
34,254303,9,4507,1,89,<=50K
34,254302,10,4506,2,90,<=50K
23,103633,8,0,0,39,<=50K
23,103630,10,0,0,41,>50K
39,244944,6,0,0,40,<=50K
41,244945,7,1,0,39,<=50K
16,347321,7,0,0,17,<=50K
16,347321,4,0,0,19,>50K
30,53205,13,1,0,49,>50K
30,53206,11,0,1,51,<=50K
60,177789,6,0,0,39,<=50K
62,177790,5,0,0,39,<=50K
45,249934,15,0,0,70,<=50K
45,249933,15,0,0,71,<=50K
64,98585,18,2,1,59,>50K
64,98586,16,0,0,58,<=50K
21,434465,9,0,0,47,<=50K
23,434468,9,0,1,48,>50K
49,249706,8,0,0,40,<=50K
52,249706,11,1,0,39,<=50K
38,209867,9,13552,0,45,>50K
39,209868,9,13549,0,44,<=50K
41,289670,9,1,0,38,<=50K
39,289669,9,0,0,41,>50K
41,53833,14,0,0,50,>50K
40,53834,12,0,1,50,<=50K
29,266126,8,0,0,29,<=50K
30,266126,11,1,1,30,>50K
42,125280,12,3136,0,39,<=50K
44,125280,13,3136,0,41,<=50K
50,280523,11,0,1,45,>50K
48,280526,10,1,0,44,<=50K
36,194629,11,4786,1,44,>50K
35,194629,13,4789,0,44,<=50K
32,258405,9,0,0,71,<=50K
29,258404,9,0,0,70,<=50K
24,229986,9,0,1,31,<=50K
20,229986,8,0,0,31,<=50K
58,225394,8,0,1900,41,<=50K
57,225393,9,0,1902,40,<=50K
46,120132,9,8613,0,39,>50K
49,120130,9,8614,1,40,<=50K
62,27885,10,0,0,39,>50K
60,27886,10,0,1,40,<=50K
51,123011,10,1,0,45,>50K
53,123009,10,0,0,45,<=50K
46,187749,14,0,0,40,>50K
46,187749,13,0,0,43,>50K
18,236878,10,0,0,36,<=50K
19,236879,10,0,0,34,<=50K
29,373210,9,0,0,37,>50K
30,373213,11,0,0,38,<=50K
21,305780,7,0,1,45,<=50K
20,305781,6,1,1,45,<=50K
16,239946,6,0,0,41,<=50K
17,239947,5,0,0,41,<=50K
68,105253,14,0,0,38,>50K
67,105252,13,0,1,39,<=50K
30,166209,9,0,1,50,<=50K
29,166209,9,0,0,49,<=50K
28,142074,10,1,0,22,<=50K
26,142074,11,0,0,24,<=50K
18,142219,11,0,0,29,<=50K
21,142217,8,1,1,28,>50K
41,212892,12,15023,0,50,>50K
43,212892,13,15024,0,49,<=50K
28,251905,15,0,2339,39,<=50K
28,251906,15,2,2340,38,<=50K
57,354037,16,15024,0,48,>50K
58,354037,14,15024,0,50,<=50K
27,21855,10,0,0,39,<=50K
27,21856,10,1,0,40,<=50K
27,77008,9,0,2756,41,<=50K
25,77008,7,0,2755,41,<=50K
63,176811,8,0,0,39,<=50K
60,176810,9,0,0,40,>50K
28,277747,7,0,1,39,<=50K
28,277744,5,1,0,40,>50K
42,344413,13,0,1886,41,>50K
45,344415,13,0,1888,40,<=50K
34,198090,8,0,1,72,<=50K
33,198092,7,0,0,74,>50K
31,113363,10,1,0,41,<=50K
29,113362,10,0,0,37,>50K
28,190524,10,0,0,46,<=50K
28,190524,9,0,0,44,<=50K
52,150394,11,0,1,40,>50K
52,150392,15,1,2,40,>50K
56,343446,7,0,2,39,<=50K
58,343447,9,0,0,41,<=50K
52,194500,8,1,0,46,<=50K
53,194502,5,0,0,49,<=50K
30,123981,10,0,1,41,<=50K
31,123984,9,0,0,39,>50K
42,235431,10,1,0,41,<=50K
44,235432,10,0,0,39,>50K
24,210052,8,0,0,26,<=50K
24,210052,8,1,0,28,<=50K
32,87417,11,1,0,41,<=50K
31,87417,9,0,0,37,<=50K
52,176240,14,7685,2,59,>50K
54,176237,14,7689,0,58,<=50K
55,185193,13,1,1,40,>50K
55,185193,11,0,1,38,<=50K
57,78635,8,0,0,59,<=50K
56,78632,6,1,1,61,<=50K
45,82572,8,0,0,39,<=50K
45,82571,8,1,0,38,>50K
22,39236,8,594,0,24,<=50K
23,39233,10,596,0,24,<=50K
73,173048,12,0,1,16,<=50K
72,173047,12,0,0,15,<=50K
51,227834,9,0,0,39,<=50K
52,227835,8,1,0,38,>50K
35,146398,13,1,1,39,<=50K
36,146396,13,0,0,38,>50K
30,367327,9,1,0,39,<=50K
30,367327,7,0,2,39,<=50K
57,170107,13,1,1,40,>50K
56,170107,15,0,2,38,<=50K
61,180161,5,1,0,24,<=50K
62,180162,4,0,0,23,<=50K
39,809585,14,1,0,41,>50K
37,809585,13,0,0,39,>50K
42,102069,3,1,0,28,<=50K
42,102068,4,0,1,30,>50K
44,109272,10,0,0,40,<=50K
41,109271,9,1,0,40,>50K
35,226949,11,0,0,39,>50K
36,226947,11,1,1,38,>50K
26,493690,14,0,1,39,<=50K
26,493690,10,0,0,40,>50K
47,353012,9,1,1903,42,>50K
48,353011,10,0,1903,39,<=50K
28,209472,9,2,1,37,<=50K
29,209470,8,0,0,39,<=50K
54,182272,10,1,0,40,<=50K
54,182273,11,0,0,40,<=50K
49,263835,7,0,0,27,<=50K
50,263837,10,0,1,30,<=50K
65,253295,9,0,1,39,<=50K
63,253295,8,0,0,40,<=50K
48,24713,13,0,0,34,<=50K
48,24711,14,1,0,34,<=50K
61,115385,11,0,0,39,<=50K
64,115386,8,0,1,38,<=50K
45,246889,11,0,0,40,<=50K
44,246890,14,0,0,40,<=50K
38,175232,9,0,1,48,<=50K
39,175230,9,1,0,48,<=50K
40,64980,9,1,0,56,>50K
40,64980,10,0,1,54,<=50K
53,192063,12,0,1,40,<=50K
51,192065,9,0,0,38,<=50K
62,162250,8,0,0,30,<=50K
62,162250,9,0,0,30,>50K
40,445379,8,1,1,39,>50K
38,445382,10,0,1,40,<=50K
53,163678,11,1,0,38,>50K
53,163679,10,1,0,40,<=50K
24,289701,10,0,0,27,<=50K
26,289699,9,2,0,26,<=50K
49,185384,14,0,0,50,>50K
49,185384,15,0,1,49,>50K
42,54610,11,0,0,39,<=50K
42,54611,8,0,0,40,<=50K
24,328662,8,1,1,40,<=50K
27,328662,7,0,0,37,<=50K
35,186814,8,0,0,38,<=50K
33,186817,8,0,0,40,<=50K
21,82777,10,1,0,16,<=50K
18,82777,11,0,0,15,<=50K
27,51673,8,0,1,34,<=50K
28,51672,9,0,0,33,>50K
20,212114,9,0,0,8,<=50K
20,212113,11,0,0,7,>50K
29,162571,13,0,0,71,>50K
30,162572,12,0,0,70,>50K
36,190759,9,2,0,60,>50K
37,190755,9,1,0,59,<=50K
44,164022,9,1,0,70,>50K
45,164023,11,0,1,69,<=50K
31,182926,11,15024,0,48,>50K
32,182925,13,15024,0,49,>50K
46,362835,12,0,0,47,>50K
46,362835,14,2,0,49,<=50K
53,91909,8,0,1,47,<=50K
53,91910,7,2,0,47,<=50K
53,146311,7,0,0,49,<=50K
54,146310,9,1,0,51,<=50K
45,37986,9,0,0,43,<=50K
44,37985,10,0,0,46,<=50K
36,482925,8,0,0,65,<=50K
38,482928,10,0,1,65,<=50K
25,255474,13,0,0,39,<=50K
24,255473,10,0,1,38,>50K
68,197079,9,0,0,6,<=50K
67,197080,10,0,1,7,<=50K
48,503455,6,0,0,40,<=50K
46,503454,8,0,0,41,>50K
43,270692,8,3671,0,28,<=50K
45,270692,10,3674,1,30,<=50K
18,574269,10,0,0,33,<=50K
19,574270,10,0,1,33,<=50K
23,235070,6,0,1,49,>50K
25,235070,7,0,0,51,<=50K
37,299810,9,0,0,38,<=50K
38,299810,10,0,0,39,<=50K
27,23323,9,0,0,41,<=50K
28,23323,9,0,0,40,<=50K
38,176656,9,0,0,59,<=50K
38,176656,10,1,1,60,<=50K
31,124567,9,0,0,41,>50K
32,124569,10,0,0,40,>50K
52,53812,8,0,0,55,<=50K
51,53812,10,0,0,55,<=50K
48,115969,8,1,0,49,<=50K
48,115971,9,0,2,48,<=50K
31,112381,9,0,0,44,<=50K
30,112381,9,0,0,43,>50K
33,27206,5,1,1,50,<=50K
30,27206,6,0,0,49,<=50K
55,19519,17,1,0,49,<=50K
56,19519,17,1,0,48,<=50K
26,159896,7,2,0,36,<=50K
25,159896,10,0,0,37,<=50K
20,407758,8,0,0,40,<=50K
18,407759,7,2,0,39,<=50K
49,148474,8,0,0,39,<=50K
51,148474,11,0,0,40,>50K
49,160106,11,0,0,57,>50K
49,160108,14,1,1,56,<=50K
33,148227,10,0,1,48,<=50K
34,148227,7,0,0,48,>50K
32,208881,10,0,0,41,<=50K
31,208881,10,0,0,39,<=50K
27,100145,13,0,0,42,>50K
26,100147,13,0,0,44,<=50K
36,171327,9,0,0,39,<=50K
35,171327,8,0,1,39,>50K
31,169588,15,0,1,28,<=50K
30,169589,13,0,0,29,<=50K
66,158299,9,1,0,60,<=50K
67,158301,8,0,0,61,<=50K
31,137443,7,0,0,39,>50K
30,137445,10,0,0,37,<=50K
41,201434,9,1,0,39,<=50K
39,201436,9,1,1,39,<=50K
43,212664,10,0,0,98,<=50K
45,212663,10,0,1,99,<=50K
35,198840,9,1,0,36,<=50K
34,198842,11,0,0,35,<=50K
30,163004,11,1,1,40,<=50K
31,163003,12,0,0,41,>50K
55,213104,10,0,0,36,>50K
56,213104,10,0,0,34,>50K
46,338104,11,0,0,40,<=50K
44,338105,10,0,2,40,<=50K
61,125682,7,0,1,41,<=50K
64,125683,6,0,1,39,>50K
42,413758,9,0,1,38,<=50K
42,413759,11,0,1,38,>50K
18,236568,8,0,1,14,<=50K
18,236570,8,0,0,16,<=50K
49,184005,9,0,0,39,<=50K
51,184006,10,1,0,40,<=50K
57,220188,12,0,0,43,>50K
56,220187,9,2,0,44,>50K
26,175819,8,0,0,34,<=50K
28,175822,10,1,0,34,<=50K
20,203319,6,0,0,29,<=50K
19,203319,9,2,1,30,<=50K
27,109002,13,1,1,38,>50K
27,109001,12,0,0,37,>50K
56,284834,13,0,0,40,<=50K
58,284832,11,1,0,40,<=50K
17,175587,7,0,0,29,<=50K
17,175586,6,0,0,29,<=50K
23,161477,9,1,0,23,<=50K
23,161478,9,1,0,22,>50K
47,220122,8,0,0,38,<=50K
47,220125,9,0,0,39,<=50K
44,113322,9,0,0,39,<=50K
43,113323,9,1,0,40,>50K
37,34180,11,0,0,34,<=50K
38,34180,10,0,0,35,>50K
35,141119,13,0,0,35,<=50K
33,141116,13,1,2,35,<=50K
38,185204,10,1,0,20,<=50K
38,185203,7,1,1,20,>50K
48,116932,8,1,0,33,<=50K
52,116932,10,1,1,34,<=50K
35,84787,12,0,0,38,<=50K
34,84787,11,0,1,40,>50K
59,325971,8,7687,0,40,>50K
59,325969,9,7686,0,40,>50K
38,127773,9,0,1,50,<=50K
39,127773,10,1,1,49,<=50K
64,344151,14,5554,0,49,>50K
65,344151,15,5554,0,50,>50K
17,280602,5,0,0,29,<=50K
16,280604,7,1,0,30,<=50K
41,134220,10,0,0,39,<=50K
43,134218,12,0,0,40,<=50K
32,164188,8,1,0,30,<=50K
29,164190,8,0,0,29,<=50K
40,33125,12,0,1,39,>50K
41,33126,12,0,0,40,<=50K
19,216128,7,0,0,34,<=50K
20,216128,7,0,0,34,<=50K
18,306222,7,0,0,25,<=50K
19,306223,8,0,0,24,>50K
42,191766,8,0,0,34,<=50K
43,191764,9,0,0,34,<=50K
23,53147,12,1,1,48,<=50K
25,53147,14,1,2,49,<=50K
26,188768,10,0,0,39,<=50K
26,188766,6,1,0,37,<=50K
50,155140,15,0,0,40,>50K
51,155138,15,0,2,40,<=50K
23,478994,9,2,0,38,<=50K
24,478994,10,0,1,38,<=50K
33,124052,14,1,1,30,<=50K
35,124052,12,0,1,28,<=50K
38,183585,8,0,0,38,<=50K
38,183585,9,0,1,38,>50K
55,186790,10,0,0,42,<=50K
53,186789,11,1,0,39,<=50K
22,186666,9,1,1,41,<=50K
21,186666,9,0,0,39,>50K
24,180931,12,1,1,28,<=50K
23,180929,11,0,1,29,<=50K
46,120130,11,0,0,50,>50K
46,120133,14,1,0,52,>50K
33,226441,15,1,1,53,>50K
34,226443,13,0,0,54,<=50K
19,208505,9,0,0,29,<=50K
18,208505,8,0,0,28,<=50K
48,246183,10,0,0,39,>50K
48,246181,8,0,0,40,<=50K
71,38822,15,99998,0,40,>50K
70,38820,13,99998,0,39,<=50K
33,273242,12,1,0,42,>50K
31,273241,13,1,1,40,<=50K
33,167988,7,0,0,39,<=50K
31,167991,10,0,0,40,<=50K
57,125001,14,2,2,34,>50K
56,124997,15,0,0,33,<=50K
25,230957,11,1,0,38,<=50K
26,230959,12,1,0,39,<=50K
18,227178,8,0,1,24,<=50K
18,227179,7,0,1,23,<=50K
38,129571,11,1,2,50,>50K
40,129573,13,0,0,50,<=50K
35,179481,13,0,0,39,>50K
37,179480,12,0,0,40,<=50K
39,173715,15,1,0,47,>50K
38,173714,13,1,0,45,<=50K
23,114232,8,1,0,38,<=50K
25,114229,8,0,0,40,>50K
47,216093,14,0,0,39,<=50K
48,216091,12,0,0,39,<=50K
48,85343,9,0,0,40,<=50K
48,85340,8,0,0,40,>50K
36,80057,14,0,0,50,<=50K
33,80056,16,0,0,49,<=50K
51,54340,14,27829,1,59,>50K
52,54340,15,27828,0,59,<=50K
23,117222,8,0,0,50,<=50K
19,117221,10,0,0,50,<=50K
35,187119,10,0,0,68,<=50K
33,187120,10,1,2,69,<=50K
25,219759,9,0,1,15,<=50K
25,219759,8,0,0,17,<=50K
40,171483,13,1,0,40,>50K
40,171483,13,1,0,39,<=50K
38,38310,10,0,0,41,>50K
38,38312,9,0,0,40,<=50K
41,83952,12,1,0,48,>50K
40,83953,10,0,1,48,>50K
31,204372,9,1,1,40,<=50K
33,204373,7,0,0,41,>50K
41,251303,10,0,0,38,>50K
43,251303,11,0,0,39,<=50K
52,46703,14,0,3,49,>50K
53,46703,14,1,0,50,>50K
41,58930,11,1,0,40,<=50K
42,58929,12,0,0,39,<=50K
46,67725,13,0,0,43,<=50K
48,67723,14,2,0,45,<=50K
42,183540,15,0,1,31,<=50K
45,183541,13,1,1,32,<=50K
30,269785,8,0,0,49,<=50K
27,269786,9,0,1,51,<=50K
28,136985,10,0,1,34,<=50K
29,136984,9,2,0,35,<=50K
36,61299,10,0,1,40,<=50K
34,61298,9,0,0,38,<=50K
45,70881,9,0,0,60,<=50K
42,70882,8,0,1,61,<=50K
39,174394,8,2,0,39,<=50K
41,174394,10,1,0,39,<=50K
55,173048,14,7689,0,40,>50K
53,173049,13,7689,0,40,>50K
17,323000,10,0,0,20,<=50K
18,322999,10,0,0,21,<=50K
63,43739,16,1,0,81,>50K
63,43737,15,1,0,82,<=50K
20,149807,8,0,0,24,<=50K
21,149809,8,1,0,23,<=50K
60,105384,15,0,0,40,<=50K
60,105382,14,0,0,39,<=50K
47,324790,14,1,0,50,>50K
47,324789,13,3,1,51,<=50K
28,274010,8,0,0,44,<=50K
29,274009,9,1,0,45,<=50K
56,313931,9,0,0,41,<=50K
58,313928,10,1,2,39,<=50K
28,152951,8,0,0,41,>50K
28,152951,9,0,0,39,<=50K
46,175957,15,1,0,46,>50K
46,175959,14,0,0,48,<=50K
59,141326,10,1,1,48,>50K
61,141326,9,1,1,49,<=50K
64,47462,10,0,1,35,<=50K
61,47462,9,0,0,35,>50K
24,295911,8,0,0,19,<=50K
24,295912,9,0,0,18,<=50K
44,236747,15,10520,0,44,>50K
44,236745,14,10520,1,45,<=50K
59,282923,9,7297,0,40,>50K
59,282923,9,7297,0,39,<=50K
41,29590,11,0,2258,39,>50K
41,29592,14,0,2256,42,<=50K
19,187240,7,0,0,18,<=50K
18,187238,7,0,0,16,<=50K
33,594187,15,0,1,46,>50K
34,594187,12,0,0,44,<=50K
53,152794,9,0,1,51,>50K
52,152795,12,0,0,51,<=50K
43,311231,15,0,1483,49,>50K
45,311230,14,1,1485,48,<=50K
35,194591,11,1,0,40,<=50K
32,194589,9,1,0,38,<=50K
50,42016,10,1,0,39,<=50K
50,42017,9,0,0,41,>50K
28,29445,7,0,0,39,<=50K
26,29443,9,0,0,40,<=50K
41,113323,11,1,0,40,>50K
41,113324,12,1,1,38,<=50K
23,179203,6,0,0,53,<=50K
24,179203,8,1,0,57,<=50K
50,93730,6,2,0,60,<=50K
50,93731,5,0,1,61,>50K
15,272918,9,0,1,14,<=50K
17,272919,8,0,0,14,<=50K
38,210648,11,0,0,43,>50K
40,210648,11,0,0,44,>50K
33,255884,14,2,0,42,>50K
32,255885,11,0,1,42,<=50K
45,216163,8,1,0,41,<=50K
45,216164,9,0,0,40,<=50K
18,439778,8,0,0,14,<=50K
19,439779,10,0,0,16,<=50K
28,190525,14,0,0,38,<=50K
27,190524,15,0,0,40,<=50K
42,147262,10,1,1,41,>50K
45,147266,9,2,0,40,<=50K
42,219682,11,0,0,45,<=50K
41,219682,13,1,0,44,<=50K
49,262245,11,1,0,58,>50K
45,262243,12,0,0,60,<=50K
21,218445,10,0,0,39,<=50K
20,218444,9,1,0,37,<=50K
27,213258,9,1,1,40,<=50K
23,213256,8,0,0,39,<=50K
68,45815,4,1,1,41,<=50K
66,45813,3,0,0,39,<=50K
25,29957,14,0,1,24,<=50K
28,29955,15,0,0,24,>50K
27,327765,10,1,1,45,<=50K
25,327767,8,0,0,44,<=50K
33,177791,12,1,0,46,>50K
32,177791,11,0,0,47,<=50K
22,202373,10,0,1,39,<=50K
20,202373,9,0,2,42,<=50K
45,149639,3,1,2,46,<=50K
46,149639,2,0,0,44,<=50K
79,183685,14,1,1,21,>50K
78,183684,14,1,0,21,<=50K
44,134026,10,2174,0,40,<=50K
42,134024,8,2175,0,39,>50K
44,174532,11,7298,0,50,>50K
43,174532,9,7297,0,49,<=50K
66,186323,12,0,1,4,>50K
66,186324,14,0,0,3,<=50K
25,212800,12,0,1,35,<=50K
24,212798,11,0,0,34,<=50K
38,195253,14,0,0,45,>50K
38,195252,14,2,0,46,<=50K
18,435471,7,0,0,40,<=50K
20,435470,8,0,0,40,<=50K
31,168854,12,0,1848,50,>50K
32,168853,13,0,1847,51,<=50K
59,165516,9,0,0,40,<=50K
59,165517,11,0,1,40,<=50K
61,178791,7,2,0,39,<=50K
58,178792,8,2,1,39,>50K
28,250966,12,0,0,39,<=50K
28,250966,10,0,0,40,<=50K
48,379780,12,0,0,39,<=50K
48,379781,12,0,1,40,<=50K
37,137526,16,1,2559,60,>50K
37,137526,15,0,2558,58,<=50K
40,70643,15,4650,0,54,<=50K
41,70645,13,4649,0,54,>50K
31,180298,8,0,0,34,<=50K
28,180298,10,1,0,34,<=50K
54,278115,4,0,1,40,>50K
53,278114,4,0,0,38,<=50K
45,127481,10,7297,0,49,>50K
42,127482,10,7297,0,48,<=50K
24,232988,2,0,0,40,<=50K
27,232990,2,0,0,40,<=50K
48,81512,13,0,0,49,>50K
48,81513,11,0,1,52,<=50K
50,178596,9,0,1409,50,<=50K
49,178596,8,0,1406,50,<=50K
46,26489,12,1,1,20,<=50K
49,26490,11,1,0,19,>50K
25,21153,9,0,0,30,<=50K
24,21153,9,1,0,28,<=50K
18,389143,10,0,0,40,<=50K
20,389143,9,0,0,38,>50K
40,198271,11,0,3,40,<=50K
39,198270,8,0,1,39,<=50K
26,134567,6,0,1,38,<=50K
27,134567,7,0,0,40,<=50K
24,103276,12,0,1,48,<=50K
24,103275,13,0,0,50,>50K
50,167728,15,0,0,59,>50K
50,167727,15,0,1,60,<=50K
43,118211,5,0,0,40,<=50K
41,118213,4,0,1,43,<=50K
55,98925,9,0,1,14,<=50K
58,98924,10,1,1,15,<=50K
30,206608,5,0,0,37,<=50K
31,206608,6,1,1,40,>50K
54,170350,9,0,0,41,<=50K
56,170349,8,1,1,42,<=50K
35,110962,12,0,1673,38,<=50K
35,110965,11,1,1671,37,<=50K
29,274679,14,1,0,50,<=50K
29,274678,11,0,0,49,<=50K
28,356688,9,0,0,61,<=50K
30,356689,9,0,0,58,<=50K
35,241305,11,1,0,39,>50K
33,241306,10,0,0,40,<=50K
45,175625,14,0,0,40,<=50K
46,175625,16,0,0,40,<=50K
35,176122,5,0,0,59,<=50K
35,176124,6,2,0,59,<=50K
60,106119,9,0,1,70,>50K
59,106119,8,0,0,69,<=50K
18,162093,8,0,0,39,<=50K
18,162092,7,0,0,38,<=50K
55,381966,12,15026,0,39,>50K
56,381963,12,15022,0,40,<=50K
27,242482,8,1,0,33,<=50K
28,242481,8,1,1,31,<=50K
17,156950,8,2,1,34,<=50K
17,156951,10,0,0,33,<=50K
25,173592,15,0,1,20,<=50K
26,173593,13,0,0,17,<=50K
45,334038,10,1,0,40,>50K
45,334038,9,0,0,40,>50K
32,113503,11,0,0,37,>50K
31,113503,12,0,1,40,<=50K
35,174501,9,0,0,41,<=50K
36,174503,9,0,0,39,<=50K
43,222596,13,15024,1,47,>50K
40,222597,13,15025,0,46,<=50K
21,409229,8,0,1,39,<=50K
23,409230,7,1,1,42,<=50K
64,115920,12,0,0,38,>50K
66,115920,13,0,1,40,>50K
32,182969,8,0,1887,42,>50K
32,182971,10,1,1887,39,<=50K
47,276240,13,2,0,41,>50K
51,276242,12,0,0,39,<=50K
43,498079,11,0,0,38,<=50K
42,498079,12,1,2,40,>50K
33,99872,14,3103,1,42,>50K
34,99872,14,3101,1,40,<=50K
64,43313,5,0,1,40,<=50K
63,43314,7,2,0,41,<=50K
51,351278,13,0,1,49,<=50K
51,351276,13,0,0,49,<=50K
32,79870,8,2596,0,41,<=50K
34,79869,9,2595,0,40,<=50K
46,34248,9,1,0,41,>50K
47,34247,11,0,0,40,<=50K
23,32949,10,0,1,40,<=50K
21,32950,7,0,0,40,>50K
47,100067,7,0,0,34,>50K
46,100068,5,0,0,34,>50K
31,61559,9,0,1,51,<=50K
31,61558,7,1,1,49,>50K
26,328518,9,0,0,28,<=50K
28,328517,10,0,0,29,<=50K
58,178660,12,0,1,41,<=50K
56,178660,12,1,0,38,<=50K
37,22640,9,3,0,41,<=50K
35,22641,8,1,0,40,<=50K
46,431515,9,0,0,41,>50K
46,431515,11,0,1,38,<=50K
43,165914,13,0,1,46,<=50K
42,165916,9,0,0,45,<=50K
25,217960,8,0,0,45,<=50K
22,217960,8,0,0,43,<=50K
45,325375,8,0,0,41,<=50K
44,325371,11,0,1,41,<=50K
24,216472,10,0,2,21,<=50K
23,216472,10,0,1,21,<=50K
35,131932,8,1,0,45,<=50K
33,131935,8,0,0,44,<=50K
44,359191,10,0,0,45,<=50K
44,359193,9,0,0,45,<=50K
35,272943,12,0,1887,41,>50K
35,272945,11,0,1888,40,<=50K
33,218955,13,2,0,40,<=50K
35,218955,11,0,2,39,<=50K
38,80638,8,0,0,84,>50K
39,80636,10,0,0,82,<=50K
22,214635,7,0,0,41,<=50K
21,214635,9,1,1,40,<=50K
50,138268,9,0,0,38,<=50K
48,138269,9,0,0,38,<=50K
57,133199,2,2,0,40,<=50K
60,133200,1,1,1,39,<=50K
39,99868,12,0,1,55,<=50K
41,99868,13,0,1,55,<=50K
18,85689,9,0,0,29,<=50K
19,85690,7,1,0,29,<=50K
57,376228,13,99998,1,39,>50K
56,376229,13,99998,0,40,<=50K
23,113933,12,0,1,39,<=50K
25,113935,13,1,0,39,>50K
26,193898,12,0,1,46,>50K
